CustomerID,CustomerName,Gender,Age,Segment,City,State,Country,ZipCode,AcquisitionChannel,LoyaltyTier,CLV
6500,Cameron Anderson,Other,41,Wholesale,Burnaby,British Columbia,Canada,N4C 5R4,Referral,Gold,24.69
6501,Jesse Clark,Other,44,Fleet,Quebec City,Quebec,Canada,X7N 0Y5,Referral,Gold,39.24
6502,Rowan Anderson,Male,36,RepairShop,Vancouver,British Columbia,Canada,E2G 7K0,Referral,Silver,48.14
6503,Riley Johnson,Other,45,Wholesale,Edmonton,Alberta,Canada,R2B 7J0,Referral,None,45.64
6504,Avery Martin,Other,20,Fleet,Brampton,Ontario,Canada,N6R 5E0,Email,Platinum,72.16
6505,Emerson Martin,Other,30,RepairShop,Oakville,Ontario,Canada,S0J 5T6,SEO,Platinum,19.07
6506,Kai Thompson,Female,38,Retail,Red Deer,Alberta,Canada,N0K 5H1,Facebook Ads,None,36.23
6507,Emerson Thompson,Female,NULL,Retail,Halifax,Nova Scotia,Canada,B7H 1C2,Instagram Ads,Gold,9.65
6508,Taylor White,Male,67,Retail,Saskatoon,Saskatchewan,Canada,E7Y 3E4,Referral,Silver,17.94
6509,Shawn Johnson,Female,28,RepairShop,Edmonton,Alberta,Canada,Y5J 4T8,Marketplace,Gold,25.85
6510,Drew Anderson,Male,28,RepairShop,Surrey,British Columbia,Canada,V0L 0T9,SEO,Platinum,21.10
6511,Shawn Taylor,Other,45,Fleet,Brampton,Ontario,Canada,G9H 9Y6,Marketplace,Platinum,52.23
6512,Quinn Taylor,Other,18,Wholesale,Red Deer,Alberta,Canada,C8A 7R2,Direct,None,38.66
6513,Morgan Miller,Female,71,Fleet,Toronto,Ontario,Canada,J3B 6J7,SEO,Silver,8.60
6514,Harper Anderson,Male,61,Wholesale,Barrie,Ontario,Canada,R8A 1Y1,SEO,Platinum,28.68
6515,Jesse Johnson,Male,NULL,Fleet,Markham,Ontario,Canada,T5G 1L4,Referral,Silver,6.14
6516,Casey White,Male,71,Retail,Markham,Ontario,Canada,V0S 4P6,YouTube,Silver,20.58
6517,Elliot Williams,Male,NULL,Retail,Markham,Ontario,Canada,P7P 8E4,Email,Platinum,29.52
6518,Parker Davis,Female,35,Wholesale,Surrey,British Columbia,Canada,V1H 9K9,Marketplace,Silver,29.63
6519,Riley Smith,Female,23,Wholesale,Richmond,British Columbia,Canada,Y3C 3R1,Referral,Platinum,27.79
6520,Kai Davis,Female,30,Wholesale,Calgary,Alberta,Canada,A3J 4G1,Referral,Gold,16.74
6521,Morgan White,Male,22,RepairShop,Burlington,Ontario,Canada,R7X 9L4,Paid Search,None,78.24
6522,Jordan Moore,Male,46,Fleet,Windsor,Ontario,Canada,C8G 2N0,Email,None,118.35
6523,Drew Davis,Female,24,Wholesale,Red Deer,Alberta,Canada,L1R 6N7,SEO,Silver,18.08
6524,Jordan White,Male,26,Wholesale,Kelowna,British Columbia,Canada,N3K 0X4,YouTube,None,41.46
6525,Cameron Anderson,Other,26,Wholesale,Montreal,Quebec,Canada,J4X 9V3,Paid Search,None,50.46
6526,Jesse Moore,Male,68,Wholesale,Burnaby,British Columbia,Canada,S4P 1L9,Instagram Ads,Gold,13.84
6527,Morgan Williams,Male,NULL,Wholesale,Brampton,Ontario,Canada,X4H 4E3,Facebook Ads,Gold,22.89
6528,Morgan Smith,Male,21,Fleet,Markham,Ontario,Canada,N5C 2X7,Direct,Platinum,32.17
6529,Morgan White,Female,64,Retail,Edmonton,Alberta,Canada,M4L 7H1,SEO,Platinum,39.49
6530,Casey Williams,Female,72,Retail,Winnipeg,Manitoba,Canada,E0N 9T9,Paid Search,Gold,101.02
6531,Reese Moore,Female,33,Wholesale,Edmonton,Alberta,Canada,E1K 3M8,Direct,None,13.48
6532,Riley Wilson,Female,69,Fleet,Regina,Saskatchewan,Canada,N4V 1P0,Paid Search,None,39.64
6533,Quinn White,Other,36,Fleet,Calgary,Alberta,Canada,B8L 2H0,Facebook Ads,None,12.99
6534,Alex Miller,Male,19,Retail,London,Ontario,Canada,C3G 7L7,Marketplace,None,36.94
6535,Quinn Anderson,Male,54,Retail,Toronto,Ontario,Canada,Y8X 0H3,Paid Search,Silver,23.27
6536,Kai Williams,Female,72,RepairShop,Windsor,Ontario,Canada,Y3E 3Y4,Email,Platinum,22.49
6537,Jamie Wilson,Female,64,RepairShop,Burnaby,British Columbia,Canada,N2H 9L0,YouTube,Gold,8.44
6538,Drew Davis,Female,NULL,Wholesale,Edmonton,Alberta,Canada,M8N 9E5,Facebook Ads,Platinum,14.83
6539,Taylor Thompson,Male,53,Wholesale,Mississauga,Ontario,Canada,H7X 9B4,Referral,Silver,38.57
6540,Parker Brown,Other,68,Retail,Oakville,Ontario,Canada,M3V 4X1,Email,Silver,33.98
6541,Avery Clark,Male,46,Retail,Oakville,Ontario,Canada,P3J 6T5,SEO,Silver,10.57
6542,Harper White,Female,64,Retail,Calgary,Alberta,Canada,L5B 9P7,Marketplace,Platinum,43.38
6543,Kai Davis,Male,56,Wholesale,Moncton,New Brunswick,Canada,N8M 8G8,Referral,Gold,12.39
6544,Taylor Smith,Other,27,RepairShop,Edmonton,Alberta,Canada,K8R 4M1,Direct,None,39.46
6545,Casey Jones,Male,NULL,RepairShop,Halifax,Nova Scotia,Canada,K5X 1V2,Referral,Gold,43.42
6546,Reese Moore,Other,67,RepairShop,Barrie,Ontario,Canada,R7J 0M5,SEO,Platinum,18.68
6547,Harper Smith,Other,40,Fleet,Burlington,Ontarso,Canada,J8Y 0Y7,Referral,None,111.78
6548,Morgan Anderson,Female,26,Wholesale,Burlington,Ontario,Canada,Y2M 1M9,SEO,Platinum,10.76
6549,Taylor Brown,Other,23,Retail,Windsor,Ontario,Canada,P4X 2B8,Direct,Gold,54.71
6550,Morgan Davis,Male,74,Wholesale,Montreal,Quebec,Canada,A9P 0R6,Direct,Silver,77.10
6551,Cameron Taylor,Male,73,Fleet,Ottawa,Ontario,Canada,N5Y 9N6,Facebook Ads,None,9.85
6552,Kai Wilson,Male,58,Fleet,Richmond,British Columbia,Canada,L1P 0K6,Referral,Gold,16.86
6553,Rowan Clark,Male,37,Fleet,Montreal,Quebec,Canada,K4V 6R2,SEO,Gold,41.90
6554,Shawn Miller,Female,74,Fleet,Hamilton,Ontario,Canada,K1R 4V8,SEO,Silver,64.63
6555,Emerson Davis,Female,74,Fleet,Red Deer,Alberta,Canada,C5S 5X7,Referral,Platinum,48.81
6556,Kai Johnson,Male,43,RepairShop,Kitchener,Ontario,Canada,C2B 1G9,Referral,None,31.92
6557,Jordan White,Other,25,Wholesale,Regina,Saskatchewan,Canada,G1P 3C6,SEO,Silver,28.40
6558,Riley Williams,Other,36,Fleet,Quebec City,Quebec,Canada,S3J 0N3,Instagram Ads,Silver,23.73
6559,Emerson Williams,Other,36,Retail,Red Deer,Alberta,Canada,H5A 0T0,Instagram Ads,None,13.67
6560,Alex Jones,Other,61,Wholesale,Quebec City,Quebec,Canada,N6T 3S1,Paid Search,None,29.77
6561,Cameron Wilson,Female,47,RepairShop,Hamilton,Ontario,Canada,C1X 8R1,Direct,Gold,76.91
6562,Rowan Martin,Other,20,Wholesale,Vancouver,British Columbia,Canada,Y5T 0B5,Email,Platinum,10.42
6563,Drew Clark,Male,48,Retail,Richmond,British Columbia,Canada,P3C 1J3,YouTube,Silver,21.72
6564,Jesse Moore,Female,67,Fleet,Regina,Saskatchewan,Canada,A1V 2K5,Paid Search,Gold,19.86
6565,Jamie Smith,Male,69,RepairShop,Red Deer,Alberta,Canada,A9J 1X9,Direct,Platinum,27.43
6566,Casey White,Female,65,Wholesale,Edmonton,Alberta,Canada,K8C 1L3,Paid Search,Platinum,17.76
6567,AlexS mith,Other,24,Fleet,Winnipeg,Manitoba,Canada,K4P 2G9,Instagram Ads,Platinum,36.57
6568,Jamie Johnson,Female,66,RepairShop,Vancouver,British Columbia,Canada,L0K 1H5,YouTube,Silver,8.21
6569,Quinn Miller,Male,46,Wholesale,Surrey,British Columbia,Canada,E9L 4J3,Marketplace,None,28.16
6570,Avery Wilson,Other,NULL,Wholesale,Burnaby,British Columbia,Canada,Y6E 7M0,Marketplace,Platinum,13.61
6571,Avery Davis,Male,31,Fleet,Halifax,Nova Scotia,Canada,K9E 2A5,YouTube,Platinum,20.98
6572,Elliot Clark,Other,20,Retail,Mississauga,Ontario,Canada,M6A 2E0,Email,Platinum,101.12
6573,Casey Brown,Male,74,RepairShop,Edmonton,Alberta,Canada,B3X 5J7,SEO,Platinum,42.86
6574,Taylor Martin,Female,NULL,Fleet,Montreal,Quebec,Canada,A3T 7H6,Marketplace,None,12.86
6575,Riley Thompson,Female,69,Retail,Oakville,Ontario,Canada,J4H 3S4,Referral,Gold,22.46
6576,Morgan Jones,Male,52,RepairShop,Edmonton,Alberta,Canada,J1B 1H8,Referral,Silver,26.80
6577,Taylor Williams,Female,35,Fleet,Windsor,Ontario,Canada,K4L 9M5,Facebook Ads,Silver,29.65
6578,Quinn Taylor,Other,72,Retail,Burlington,Ontario,Canada,X9J 9E5,Marketplace,Silver,13.73
6579,Avery White,Other,20,Wholesale,Edmonton,Alberta,Canada,C2J 8J4,Paid Search,Gold,21.41
6580,Cameron Johnson,Other,36,RepairShop,Hamilton,Ontario,Canada,V5P 0K9,Facebook Ads,Silver,30.80
6581,Harper Thompson,Female,20,Wholesale,Kelowna,British Columbia,Canada,S0A 2R5,SEO,Gold,9.81
6582,Shawn Martin,Male,42,RepairShop,Markham,Ontario,Canada,B6E 6H1,Email,None,28.12
6583,Kai Davis,Male,65,Wholesale,Surrey,British Columbia,Canada,G1A 9C3,YouTube,Silver,38.01
6584,Taylor Wilson,Male,50,Retail,Edmonton,Alberta,Canada,B0Y 2S4,YouTube,Platinum,43.04
6585,Avery White,Female,52,Retail,Brampton,Ontario,Canada,S9G 3A9,Email,None,21.41
6586,Avery Davis,Male,40,Fleet,Quebec City,Quebec,Canada,R5T 4L5,Facebook Ads,Gold,54.42
6587,Kai Anderson,Other,48,Fleet,Regina,Saskatchewan,Canada,M3H 8S0,Instagram Ads,None,60.07
6588,Taylor Johnson,Female,59,Retail,Kitchener,Ontario,Canada,E1H 7S3,SEO,Platinum,35.12
6589,Quinn Taylor,Female,37,Fleet,Windsor,Ontario,Canada,R1A 5S7,Email,Platinum,14.06
6590,Jesse Smith,Male,57,RepairShop,Ottawa,Ontario,Canada,A0N 0E1,Facebook Ads,Silver,19.00
6591,Quinn Brown,Male,30,Retail,Red Deer,Alberta,Canada,Y7T 2H7,Paid Search,Platinum,49.12
6592,Shawn Moore,Female,NULL,Fleet,Moncton,New Brunswick,Canada,S5B 8X3,Instagram Ads,Silver,22.89
6593,Quinn Miller,Other,70,Wholesale,Kelowna,British Columbia,Canada,Y3M 3H4,YouTube,None,21.90
6594,Riley Taylor,Other,51,Wholesale,Barrie,Ontario,Canada,R7Y 9B5,SEO,Gold,27.95
6595,Jesse Anderson,Male,45,Retail,Calgary,Alberta,Canada,M6H 0K2,Instagram Ads,Platinum,21.10
6596,Rowan Thompson,Other,60,RepairShop,Toronto,Ontario,Canada,A7S 2X6,Instagram Ads,Gold,39.85
6597,Jordan Johnson,Female,66,Retail,Montreal,Quebec,Canada,E4P 6X9,YouTube,Platinum,15.89
6598,Shawn Wilson,Female,46,Wholesale,Ottawa,Ontario,Canada,V0R 5C8,Instagram Ads,Platinum,9.55
6599,Jesse Williams,Other,65,RepairShop,Kelowna,British Columbia,Canada,J3V 7R8,Referral,Silver,24.34
6600,Avery Martin,Other,51,Retail,Edmonton,Alberta,Canada,X6N 4P2,SEO,Silver,14.04
6601,Drew Smith,Male,24,Wholesale,Vancouver,British Columbia,Canada,M4G 8X9,YouTube,Platinum,69.22
6602,Taylor Brown,Other,40,RepairShop,Saskatoon,Saskatchewan,Canada,P3B 3Y7,Paid Search,Platinum,21.47
6603,Harper Jones,Male,47,Retail,Surrey,British Columbia,Canada,R5T 0H4,SEO,None,17.11
6604,Shawn Thompson,Other,52,Retail,Edmonton,Alberta,Canada,E9E 0H7,YouTube,None,14.20
6605,Harper Moore,Female,46,Retail,Barrie,Ontario,Canada,B0T 4V9,SEO,Silver,22.72
6606,Parker Martin,Male,48,Retail,London,Ontario,Canada,H1N 9G4,Instagram Ads,Gold,78.32
6607,Emerson Anderson,Female,58,Retail,Barrie,Ontario,Canada,J0G 8K7,Email,Silver,100.25
6608,Jordan Anderson,Female,74,Wholesale,Markham,Ontario,Canada,C9Y 8S9,Instagram Ads,Silver,51.37
6609,Taylor Taylro,Female,22,Retail,Saskatoon,Saskatchewan,Canada,B2J 6R9,Direct,Silver,18.19
6610,Harper Brown,Female,68,Retail,Regina,Saskatchewan,Canada,R3X 6E0,Marketplace,Platinum,94.06
6611,Jordan Martin,Female,19,RepairShop,Kelowna,British Columbia,Canada,L8T 3B1,Facebook Ads,Platinum,42.24
6612,Rowan Williams,Male,24,Wholesale,Saskatoon,Saskatchewan,Canada,E2B 0M3,YouTube,None,8.74
6613,Taylor Moore,Male,NULL,Wholesale,Calgary,Alberta,Canada,K3M 6R2,SEO,Platinum,12.92
6614,Avery Miller,Male,70,Fleet,Surrey,British Columbia,Canada,G1M 5J7,Instagram Ads,Platinum,92.33
6615,Emerson White,Other,51,RepairShop,Hamilton,Ontario,Canada,K9T 6N9,Direct,Gold,28.27
6616,Alex Davis,Other,19,Wholesale,Mississauga,Ontario,Canada,P4C 5R8,SEO,None,27.51
6617,Taylor Williams,Other,74,Wholesale,Surrey,British Columbia,Canada,H4M 6J2,Direct,Platinum,58.32
6618,Elliot Brown,Male,58,Fleet,Toronto,Ontario,Canada,Y0A 5X0,Referral,None,28.50
6619,Alex Davis,Other,57,Wholesale,Mississauga,Ontario,Canada,P9J 3N0,YouTube,Silver,89.32
6620,Emerson Davis,Male,60,RepairShop,Gatineau,Quebec,Canada,S5G 4P2,Marketplace,Silver,32.96
6621,Casey Wilson,Female,55,Retail,Vancouver,British Columbia,Canada,E1B 3T3,SEO,None,42.38
6622,Morgan White,Other,22,Retail,Burlington,Ontario,Canada,P6V 1B4,Email,Silver,14.96
6623,Cameron White,Other,58,RepairShop,Calgary,Alberta,Canada,P1P 0Y5,Marketplace,None,94.10
6624,Parker Miller,Male,56,Fleet,Markham,Ontario,Canada,Y3K 8E4,Facebook Ads,Platinum,23.36
6625,Emerson Miller,Male,26,RepairShop,Winnipeg,Manitoba,Canada,H4M 6V0,Direct,Silver,26.76
6626,Parker White,Male,45,RepairShop,Mississauga,Ontario,Canada,M0A 9K0,Facebook Ads,Gold,19.87
6627,Quinn Davis,Female,53,RepairShop,Halifax,Nova Scotia,Canada,J0A 6C4,SEO,Gold,43.51
6628,Harper Moore,Other,48,Fleet,London,Ontario,Canada,N8B 1S4,Paid Search,Gold,93.46
6629,Elliot Anderson,Male,42,Retail,Saskatoon,Saskatchewan,Canada,N7A 0S8,Referral,None,16.36
6630,Casey Martin,Male,42,Fleet,Calgary,Alberta,Canada,J5L 8J1,Direct,Platinum,75.97
6631,Cameron Clark,Female,25,Retail,Brampton,Ontario,Canada,G8B 2M4,Referral,Platinum,12.94
6632,Jordan Johnson,Male,53,Wholesale,Saskatoon,Saskatchewan,Canada,H7M 5B8,Instagram Ads,Gold,38.53
6633,Avery Thompson,Other,20,RepairShop,Ottawa,Ontario,Canada,N5L 2J5,Paid Search,Platinum,111.48
6634,Harper Smith,Male,34,Fleet,Calgary,Alberta,Canada,V3Y 1R4,Facebook Ads,Platinum,53.31
6635,Alex Anderson,Other,32,Fleet,Calgary,Alberta,Canada,Y8L 2V0,YouTube,Silver,38.48
6636,Harper Anderson,Male,51,Wholesale,Regina,Saskatchewan,Canada,M5J 4K3,Facebook Ads,None,14.17
6637,Jordan White,Other,46,Fleet,Edmonton,Alberta,Canada,X5R 8B3,Paid Search,Gold,118.56
6638,Quinn Williams,Other,38,Retail,Hamilton,Ontario,Canada,T1Y 5X4,SEO,None,17.86
6639,Riley Brown,Female,23,RepairShop,Burlington,Ontario,Canada,G8B 9R3,Direct,Silver,39.28
6640,Jesse White,Other,51,Retail,Quebec City,Qugbec,Canada,G4C 0G4,Facebook Ads,Gold,41.04
6641,Kai Smith,Other,45,Fleet,Kitchener,Ontario,Canada,L2E 4P7,Instagram Ads,Platinum,13.34
6642,Kai Johnson,Other,25,Retail,Markham,Ontario,Canada,P9C 1S6,SEO,Platinum,109.85
6643,Jesse Martin,Male,56,RepairShop,Markham,Ontario,Canada,X7C 8K2,Instagram Ads,None,12.73
6644,Casey Brown,Other,72,Retail,Mississauga,Ontario,Canada,G0L 8Y7,Direct,Silver,47.01
6645,Jordan Wilson,Male,69,Wholesale,Calgary,Alberta,Canada,T3J 7R0,SEO,Gold,123.95
6646,Elliot Thompson,Male,73,Fleet,Toronto,Ontario,Canada,P9J 9N1,YouTube,Silver,118.25
6647,Morgan Thompson,Female,70,Fleet,Hamilton,Ontario,Canada,S9C 3B8,Direct,Platinum,29.31
6648,Rowan Thompson,Male,63,Wholesale,Calgary,Alberta,Canada,X5A 7A3,YouTube,Platinum,19.43
6649,Morgan Brown,Female,61,Retail,Regina,Saskatchewan,Canada,L1H 4Y3,YouTube,None,56.21
6650,Drew Wilson,Female,19,Fleet,Burlington,Ontario,Canada,T3G 3K2,Referral,Gold,20.72
6651,Taylor Jones,Female,70,Fleet,Surrey,British Columbia,Canada,L1S 7K7,Direct,Platinum,34.81
6652,Alex Brown,Other,54,Wholesale,Burnaby,British Columbia,Canada,A4X 4J1,Paid Search,Silver,96.59
6653,Riley Thompson,Male,64,Wholesale,Calgary,Alberta,Canada,B5A 1Y4,SEO,Silver,43.98
6654,Alex Smith,Female,24,Fleet,Surrey,British Columbia,Canada,Y0N 7B2,Email,Platinum,12.27
6655,Avery White,Female,45,RepairShop,Vancouver,British Columbia,Canada,K6N 5R3,Facebook Ads,Gold,28.75
6656,Riley Davis,Male,55,Fleet,Vancouver,British Columbia,Canada,J9V 1M5,Direct,None,58.24
6657,Avery White,Female,69,RepairShop,Kitchener,Ontario,Canada,M2A 2S9,YouTube,Gold,62.23
6658,Avery Taylor,Female,40,Fleet,Kelowna,British Columbia,Canada,S8T 3L0,Direct,Silver,18.29
6659,Harper Martin,Female,46,RepairShop,London,Ontario,Canada,L5T 8J5,Marketplace,Gold,87.88
6660,Jesse Wilson,Female,32,RepairShop,Edmonton,Alberta,Canada,R7V 5T8,Facebook Ads,Gold,39.40
6661,Cameron Thompson,Other,48,Wholesale,Calgary,Alberta,Canada,M2Y 7V3,Facebook Ads,Silver,22.72
6662,Parker Taylor,Other,54,Wholesale,Saskatoon,Saskatcewan,Canada,X1L 4Y3,Marketplace,Silver,14.90
6663,Reese Moore,Male,41,RepairShop,Kelowna,British Columbia,Canada,A0S 4B9,Paid Search,Silver,94.84
6664,Avery Brown,Other,30,Retail,Kelowna,British Columbia,Canada,Y2P 2G4,Email,None,37.93
6665,Harper Clark,Other,74,Fleet,Edmonton,Alberta,Canada,K1T 5R6,YouTube,Platinum,56.54
6666,Avery Smith,Other,19,RepairShop,Halifax,Nova Scotia,Canada,S1L 9A8,Direct,Silver,43.97
6667,Jesse White,Female,37,RepairShop,Windsor,Ontario,Canada,S8V 2N6,SEO,Silver,52.40
6668,Drew Williams,Female,33,RepairShop,Halifax,Nova Scotia,Canada,M0H 5B6,Referral,Gold,18.59
6669,Casey Johnson,Female,65,Retail,Gatineau,Quebec,Canada,T7H 6X6,Marketplace,None,29.15
6670,Quinn Taylor,Male,30,Fleet,Oakville,Ontario,Canada,C2L 8X9,Direct,Silver,32.29
6671,Cameron White,Female,32,RepairShop,London,Ontario,Canada,T9P 1T9,YouTube,Silver,21.13
6672,Reese Wilson,Female,71,RepairShop,Richmond,British Columbia,Canada,C5S 9V3,Paid Search,Platinum,25.58
6673,Riley Johnson,Female,70,Retail,Barrie,Ontario,Canada,K7T 8M1,YouTube,Silver,75.17
6674,Rowan Anderson,Male,67,Retail,Winnipeg,Manitoba,Canada,P2K 1V5,Paid Search,Gold,29.36
6675,Taylor Clark,Male,72,RepairShop,Surrey,British Columbia,Canada,L3B 1E3,Direct,Gold,23.12
6676,Avery Anderson,Male,34,Fleet,Richmond,British Columbia,Canada,M8S 4B2,Email,Silver,21.64
6677,Cameron Johnson,Female,19,Fleet,Mississauga,Ontario,Canada,Y7E 4N9,Referral,None,41.05
6678,Rowan Wilson,Other,19,Retail,Kitchener,Ontario,Canada,C5H 3X3,Referral,None,55.49
6679,Reese Davis,Female,69,Retail,Kelowna,British Columbia,Canada,R8E 2R8,Direct,Platinum,16.11
6680,Rowan Clark,Female,54,Retail,Vancouver,British Columbia,Canada,E2X 5K1,Marketplace,Silver,125.68
6681,Riley Moore,Male,32,Fleet,Brampton,Ontario,Canada,K7V 2B5,Email,None,24.14
6682,Reese Johnson,Male,20,Retail,Oakville,Ontario,Canada,K6P 6P6,YouTube,Silver,60.44
6683,Reese Williams,Female,40,Wholesale,Calgary,Alberta,Canada,H2V 5B3,SEO,Silver,66.86
6684,Kai Wilson,Male,64,Fleet,Edmonton,Alberta,Canada,P4L 0R3,Direct,Gold,32.07
6685,Jamie Thompson,Male,24,RepairShop,Ottawa,Ontario,Canada,V0C 5T1,Direct,None,17.46
6686,Jordan Miller,Male,72,Wholesale,Burlington,Ontario,Canada,A1T 1J1,SEO,Gold,36.14
6687,Cameron Clark,Female,58,RepairShop,Toronto,Ontario,Canada,A0L 2T4,Instagram Ads,None,27.80
6688,Emerson Johnson,Female,62,Retail,Calgary,Alberta,Canada,B1X 1E3,Paid Search,Platinum,108.01
6689,Emerson Wilson,Male,59,Fleet,Saskatoon,Saskatchewan,Canada,A5P 8B5,Facebook Ads,Gold,16.73
6690,Jesse Williams,Female,39,RepairShop,Mississauga,Ontario,Canada,H0M 6V7,Direct,None,10.44
6691,Alex Johnson,Male,38,Fleet,Burlington,Ontario,Canada,G6R 8M0,Facebook Ads,Platinum,26.64
6692,Elliot Taylor,Other,20,Wholesale,London,Ontario,Canada,J1P 6T8,Referral,Platinum,10.13
6693,Taylor Smith,Male,26,Wholesale,Saskatoon,Saskatchewan,Canada,M2Y 5K1,Email,None,42.81
6694,Jamie Anderson,Male,65,Wholesale,Mississauga,Ontario,Canada,X6R 1T1,YouTube,Silver,244.79
6695,Alex Brown,Male,51,Wholesale,Montreal,Quebec,Canada,E2T 1B6,Email,Gold,61.37
6696,Kai Anderson,Female,22,RepairShop,Ottawa,Ontario,Canada,R7T 1A7,YouTube,None,25.42
6697,Drew Johnson,Male,18,RepairShop,Vancouver,British Columbia,Canada,P3M 8T3,Direct,Platinum,109.46
6698,Riley Miller,Female,33,RepairShop,Red Deer,Alberta,Canada,L4G 4Y5,Facebook Ads,Platinum,35.62
6699,Morgan Anderson,Male,67,Fleet,Gatineau,Quebec,Canada,G8E 1L9,Direct,None,9.91
6700,Jesse Brown,Male,60,Fleet,Kitchener,Ontario,Canada,A3K 4K5,YouTube,None,38.35
6701,Elliot Clark,Male,31,RepairShop,Edmonton,Alberta,Canada,P3S 7X8,Referral,Gold,32.57
6702,Casey Williams,Other,23,Retail,Windsor,Ontario,Canada,K2A 9Y8,Facebook Ads,Silver,19.77
6703,Morgan Martin,Female,53,RepairShop,Quebec City,Quebec,Canada,G0C 1B4,Referral,Platinum,13.44
6704,Avrey Jones,Other,72,RepairShop,Edmonton,Alberta,Canada,K2E 2L4,Direct,Platinum,27.67
6705,Jordan Martin,Male,57,Retail,Edmonton,Alberta,Canada,C4C 0J8,Instagram Ads,None,64.74
6706,Jordan Miller,Female,71,Fleet,Surrey,British Columbia,Canada,L3N 6B1,Marketplace,None,88.00
6707,Alex Clark,Female,44,Fleet,Ottawa,Ontario,Canada,S1A 3S8,Referral,None,28.52
6708,Rowan Jones,Other,29,Wholesale,Regina,Saskatchewan,Canada,M4J 9E9,Instagram Ads,Platinum,26.39
6709,Emerson Williams,Female,61,Fleet,Oakville,Ontario,Canada,P4H 5E8,Facebook Ads,Platinum,21.77
6710,Casey Clark,Female,41,Fleet,Saskatoon,Saskatchewan,Canada,Y5G 7L3,Email,Silver,64.16
6711,Harper Brown,Female,20,Retail,Moncton,New Brunswick,Canada,J0V 3B5,Paid Search,Silver,49.29
6712,Emerson Miller,Male,53,Retail,Kitchener,Ontario,Canada,E6Y 4M3,Facebook Ads,Gold,42.18
6713,Reese Brown,Female,36,RepairShop,Winnipeg,Manitoba,Canada,R8M 4R2,Referral,Gold,62.69
6714,Avery Anderson,Female,56,Retail,Windsor,Ontario,Canada,L6R 3C7,Email,Silver,89.79
6715,Jordan Brown,Other,47,RepairShop,Halifax,Nova Scotia,Canada,K5M 2S3,Facebook Ads,None,26.69
6716,Harper Anderson,Male,61,Fleet,London,Ontario,Canada,A1R 5P7,YouTube,None,19.25
6717,Morgan Wilson,Female,50,Fleet,Richmond,British Columbia,Canada,A8N 7A8,Marketplace,Platinum,32.44
6718,Kai Miller,Male,37,RepairShop,Burnaby,British Columbia,Canada,C1B 5B2,SEO,Silver,43.16
6719,Jordan Anderson,Female,23,Fleet,Saskatoon,Saskatchewan,Canada,T2G 2P6,YouTube,Silver,25.33
6720,Jamie Anderson,Other,60,Fleet,Halifax,Nova Scotia,Canada,K7G 2Y8,SEO,None,17.61
6721,Taylor Brown,Other,20,Retail,Calgary,Alberta,Canada,G1V 1B3,Instagram Ads,Gold,35.02
6722,Jamie Anderson,Other,37,Retail,Burlington,Ontario,Canada,Y6H 6T8,Marketplace,Gold,26.99
6723,Morgan Davis,Other,70,RepairShop,Burlington,Ontario,Canada,H5N 3L4,SEO,Platinum,7.04
6724,Jordan Johnson,Other,74,Retail,London,Ontario,Canada,J7K 9T5,SEO,Platinum,7.40
6725,Morgan Williams,Female,72,Fleet,Surrey,British Columbia,Canada,H8M 8Y9,Instagram Ads,Platinum,48.96
6726,Shawn Martin,Female,66,RepairShop,Saskatoon,Saskatchewan,Canada,G6N 8N8,SEO,Platinum,22.47
6727,Morgan Martin,Other,47,RepairShop,Montreal,Quebec,Canada,K0V 6V6,Instagram Ads,None,28.03
6728,Cameron Smith,Other,58,RepairShop,Richmond,British Columbia,Canada,P2V 6E4,Referral,Gold,41.45
6729,Alex Moore,Male,44,Wholesale,Oakville,Ontario,Canada,B8B 4P0,Referral,Platinum,37.76
6730,Jesse Wilson,Other,43,Fleet,Kelowna,British Columbia,Canada,B0R 5V3,YouTube,Gold,68.85
6731,Kai Anderson,Male,58,Retail,Saskatoon,Saskatchewan,Canada,E9G 9Y3,Facebook Ads,Gold,8.65
6732,Rowan Davis,Other,44,RepairShop,Gatineau,Quebec,Canada,V9S 3Y9,Facebook Ads,Silver,17.47
6733,Jordan Clark,Female,NULL,Wholesale,Moncton,New Brunswick,Canada,X7P 2C2,Referral,None,52.02
6734,Casey Anderson,Female,60,RepairShop,Halifax,Nova Scotia,Canada,L3M 6G8,Instagram Ads,Platinum,55.35
6735,Cameron Miller,Male,50,RepairShop,Markham,Ontario,Canada,T8N 3B4,Direct,None,65.25
6736,Kai White,Male,27,RepairShop,Montreal,Quebec,Canada,B8K 5B4,Instagram Ads,Platinum,24.92
6737,Cameron Moore,Other,52,RepairShop,Red Deer,Alberta,Canada,X1R 7R3,Paid Search,Platinum,31.36
6738,Kai Miller,Female,74,Fleet,Winnipeg,Manitoba,Canada,S3N 4K4,Referral,None,87.23
6739,Kai Brown,Male,50,Wholesale,Kelowna,British Columbia,Canada,A8E 0M8,Instagram Ads,Silver,9.14
6740,Jordan Moore,Other,28,RepairShop,Hamilton,Ontario,Canada,H1S 4L1,Direct,None,26.19
6741,Avery Moore,Other,70,RepairShop,Ottawa,Ontario,Canada,P4H 2M6,Instagram Ads,Gold,20.11
6742,Jesse Taylor,Male,56,Fleet,Richmond,British Columbia,Canada,Y8G 1K8,Instagram Ads,Silver,55.39
